ISBN,comment,uid,username
 9787559446824,意义大于内容。做的挺用心的一本书，只不过插画的成熟和诗歌的稚嫩笔迹看上去有点格格不入。孩子的想法真的很浅，想表达什么，短短几句诗都呈现了。那些留守的孩子值得更多的爱～P3和P23姓名字迹对比，应该不是同一个人的字迹，推测所有诗歌都找人重新誊写过。最爱的一首P73：人生普普通通就行了；最喜欢的字是P136。,-1,时笙
 9787501602933,強烈推薦這本書，尤其是有孩子的父母。買來很久沒看，現在後悔沒早點看！太喜歡小澤澤了，溫柔又渴望關愛的敏感的聰明的小屁孩。還喜歡老葡，溫柔的老人，讓我想起放牛班的春天。當看到他出車禍的時候，我跟小澤澤一樣難過的掉眼淚。以後，我要當一個溫柔的媽媽，因為你怎麼樣對你的孩子，他就會長成什麼樣的孩子。,-1,王小也
 9787501602933,这是本很细腻细腻到几个字根本无法言明，书中的每一个细节都让人感动，我的亚马逊森林，我的葡仔，我再也不想离开你了，因为你是世界上最好的人，你在我身边的时我觉得心里好像有个“幸福的太阳”。还有我的米奇欧，我的甜橙树，我的小撸撸。爸爸说我们搬走了就不会知道你什么时候被拔走了，我知道你其实上个礼拜就被拔走了。我不要再去看西部片，印第安人电影了，我要去看些爱情片，尽管我唯一的用处的挨打，但至少我可以看其他人...,-1,思维定势
 9787501602933,老觉得缺了点什么东西……畅销得真诡异,-1,改名叫无名
 9787501602933,“当你停止喜欢一个人，他就会在你心里慢慢死去”。在动车上读这本书，哭得让旁座的人频频注目。每个孩子都是天使，你要温柔地去爱，才会结出温柔的果实。不要放走他们心中的小鸟和甜橙树。,-1,闻人
 9787501602933,现在我有了我的小泽泽 我要温柔的对他 让他心中长出大大的光辉的太阳,-1,Stephanie
 9787507422313,昨晚给小包念完了。,-1,小鬼難纏
 9787507422313,我想，柳林风声对我而言最大地魅力在于，每个小动物都在它们喜欢的地方活着喜欢的生活，而且都知道那样的生活有多好。,-1,李慕白
 9787507422313,错译连篇，文笔枯燥乏味，可惜了英潘这么好的插图。,-1,梅静
 9787507422313,儿童文学小时候看的时候觉得超惊艳的,-1,米琪雅在运动
 9787507422313,《柳林風聲》裡，河鼠是一隻超級nice又耐心的朋友，鼴鼠天然呆又很單純賣力，獾像一位長者，而土豪癩蛤蟆有點傻不拉嘰的，但卻很好，沒有心機，怎樣都行，樂天派。第五章的最後，鼴鼠回到舊窩那一段內心告白，看得我心有戚戚焉。舊的永遠守護著自己，而依然會走向更大更廣闊的舞台，那是更美好的未來。最喜欢第七章和第九章。黎明里的音乐，流浪者。河鼠遇到水手老鼠，最終也有被說服去遠方流浪。喵喵其實更像這只河鼠。仲冬時...,-1,暗夜的星辰
 9787020040346,完全能理解为什么国王不杀她,-1,#Pekingcat#
 9787020040346,第一本黄书,-1,大粟句
 9787020040346,小时候对离奇故事的热爱造成如今都还相信奇迹，不知道是不是好事儿。,-1,算了，红火吧
 9787020040346,"的大多数故事拥有一种道德故事般的朴素。对阿拉的崇拜、对善恶报应的诉求、对女人的不信任、对财富地位的渴望，以及在艰难人生中对慰藉的期待，构成了故事的主要逻辑支架。对它产生过于激烈的排斥情绪是不太必要的，故事里的人神情自若地行走在花架与星空下面，对它们来说，这些道德仿佛空气。
如果说这个时代当真有一点叫人期待的话，那就是故事作为一种类似货币的流通物，在人的生活和生命中具有的分量。",-1,Leonkenndy
 9787020040346,宰相的女儿山鲁佐德是个奇才啊，最早的说书大师…,-1,末摘花
 9787533915889,"曾经年少，曾经敏感，曾经可以靠想象就可以度过漫长的一天，度过物质匮乏的小时候，乡间田野小溪路旁就是我们的战场，总是把自己想象成一个个完美伟大的角色，行走在自己的疆域。而今在学着理性学着用自己的大脑去判断的时候却慢慢的丢失了对生活最原本的浪漫瞎想和对人事未来的奇妙的想象力。
尽管自己的小时候没有那么的受欢迎有那么多的朋友，但是自己也同样碰到了伟大的老师，懂得关爱学生给予学生成长空间的老师，也是这位可...",-1,柠夏佑木
 9787533915889,这个系列是最完美的,-1,天堂蜻蜓
 9787533915889,因为《白雪公主杀人事件》看的书，没有看到吉尔伯特告白真是残念！安妮就是传说中的骨灰级话唠，而玛里拉就相当于樱桃小丸子里吐槽的旁白大叔，一口气读完饶有趣味。,-1,Oceannagirl
 9787533915889,本来以为是无聊的日常小说看到谷歌在做蒙哥马利的介绍就买了一本，谁知道一上手就根本停不下来几天就看完了~ 很不错，毫无矫揉造作，读来清新自然，赞！,-1,律子会长
 9787533915889,"安妮与我少年时看过的一部动画片《长腿叔叔》的女主角周蒂蒂很像，从里到外散发着生命的活力，对世间万物充满好奇与发现，无时无刻不在幻想与分享，上一秒还欢笑赞叹，下一秒就悲伤哭泣，心直口快，爱憎分明，爱闯祸、爱保证、爱认错，如水晶般透明，也如岩石般倔强……安妮就是这样一个永远不会让人感到枯燥、源源不断带给你新鲜感的小姑娘。
书里也塑造了一群人——玛丽拉、马修、林德夫人，还有安妮的小伙伴。他们性格、想法各...",-1,diduanyan
 9787544281249,儿童文学告诉人们“来到这个世界上，真是太好了”。非常认同这句话，儿童文学就是真善美啊，觉得生活无趣的时候就翻翻看儿童文学作品吧，可以帮助我们找到最简单最纯粹的美好。这本书里宫崎骏一共推荐了50本书，其中以儿童文学经典作品居多，几乎都是童年时期给他带来过快乐的书，每本书的推荐理由写得很真实，就是阅读后最真实的感受，没有深入的理解和剖析作品，简简单单，却吸引人读下去，甚至想立刻买回那些作品，自己也来读...,-1,风铃木
 9787544281249,每条书评里面都潜藏着评论者的立场和偏好，而从宫崎骏读书笔记的字里行间，能够看到老爷子的童趣和真心，一如他的动画，不经意的细节最能俘获人心。有对童年的追忆——“第一次读纯文字书，书很薄，用纸粗糙，却让我觉得自己成了大人”；有和我们相同的苦恼——“这本书我读了很多次，却没有一次从头到尾读完”；更有属于宫崎骏的通透——“读书，并不是一件做了就会有什么效果的事情”，“在这个复杂的世界活下去并不需要很多东西...,-1,热带梨
 9787544281249,儿童文学书单,-1,野生编辑怪阿姨
 9787544281249,处处流露社会责任感。,-1,小想
 9787544281249,宫崎骏是钢铁意志 平凡人性  不可抵挡的生命力 混合体,-1,阿弥菠萝
 9787533949716,书中梦幻童真的绘画，让孩子们的诗从3星变成4星。我觉得，童诗再纯净再有趣味，与好诗还是有区别，不宜过度渲染，毕竟只有少数童诗才称得上是好诗。本书收录的童诗，10岁以下的，我喜欢《黑森林》、《回到地面》、《皱纹》、《胆小的种子》，确实是纯然天机，不经意一句就摇晃了成人的世界；11岁以上的我欣赏《打仗》、《等待》、《金鱼魂》，十一二岁的孩子已经有了阅历和情绪，能够察觉到周遭的变动，因此是有意识的写下诗...,-1,danyboy
 9787533949716,创造性和文字张力都令我震惊。更重要的是，其中中没有任何刻意，自然、朴拙之类的词汇也无法形容这些作品。我所能做的只有张大嘴，吸进软人心腹的纯净。,-1,NNMarkloo
 9787533949716,诗和小说不同的地方在于无尽延伸的想象空间，极简短，迷人又瑰丽，反复看，每一次感受都不同。小孩子的天才之处在于他的直白，别具一格的洞察力。尤其喜欢《胆小的种子》《猫》--所有的猫都当过人类……用尾巴遮住眼睛，不看这个人间。(反正我觉得比一些所谓的“大家”写得好太多太多了),-1,常言笑🌊🌈
 9787533949716,插图美哭了…读之前，原打算读完就送给有小孩子的朋友。读完后，我决定给自己留下了。风在算钱，我在天上挑妈妈，灯把黑夜烫了一个洞，我拄着一束光……嗯，我，绝，不，相，信，这，是，孩，子，的，诗！,-1,匡匡
 9787533949716,写诗有点像拍蚊子/有时候我一不小心/就按死了一只/有时候/我拼命地拍打/却怎么也打不到它/我觉得写诗/就是这样,-1,陈小憨˙Ꙫ˙
 9787500742586,“皮皮没有看到小伙伴在对面的房子里向她挥手，她依然带着做梦一般的眼睛看着窗外，接着，就把灯熄灭了。”,-1,僵蚕
 9787500742586,我小时候的偶像呀！,-1,chasca
 9787500742586,"我为什么倒着走？我们难道不是生活在一个自由的国度里吗？人们不是想怎么走就怎么走吗？
说谎话非常可耻，但有时候我就忘了。",-1,蓝田
 9787500742586,"《Walk Like An Egyptian》出处，摇滚童话
",-1,[已注销]
 9787500742586,TAT小时候就羡慕她，羡慕得一塌糊涂,-1,大萌
"an class=""pl"">",从小到大就莫名的痛恨那个脑残王子,-1,Περσεφόνη
"an class=""pl"">",T.T 不开窍先学识伤心,-1,许莲子
"an class=""pl"">",《海的女儿》太美了，永远不会过时~《打火匣》《大克劳斯和小克劳斯》其实都还挺残酷的，那种人物的奸恶，安徒生远不止是个童话作家啊。,-1,粟冰箱
"an class=""pl"">",这么多年后重读《海的女儿》，依然觉得这是个特别特别好的童话，因为小人鱼在那样撕心裂肺的痛苦之后可以超脱，因为安徒生对整个人类怀有深沉温柔的感情，相信人类有不灭的灵魂。这个我是不信的，因为不能信，尤其羡慕他。,-1,小克
"an class=""pl"">",日出时海面上的泡沫。,-1,我不是盆栽啊
 9787805676104,没被任何一个故事打动，尴尬,-1,翯莹
 9787805676104,因为读起来太幸福了🥰so每天只舍得看一个故事,-1,半身
 9787805676104,王尔德的童话读到泪流不止，真是悲伤的童话。,-1,[已注销]
 9787805676104,不是很喜欢这种风格的童话，觉得写得很曲折和跌宕，情节冗余，很多对表达主题貌似没有意义，没有格林童话的简单明了，又不像安徒生那么精致。而且有的结局和寓意都有点莫名，比如星孩那篇，本来是想写大团圆的，而用最后一句话就很莫名的把结局毁了。颇像麦兜他妈讲故事啊。如果给孩子看，会看不懂，如果给大人看，会觉得想说的道理没有说清，又谈不上情境美。拙见。,-1,spring
 9787805676104,你什么都知道，什么都说。其实不该给小盆友看，我们看看就好。,-1,is4dog
 9787801871527,死后的一个小男孩儿变成了小幽灵因死前说了恶毒的话千辛万苦去跟姐姐道歉以了生前憾事。所以，人最好不要失去理智，生出可能让你后悔的敌视或抱怨。生死无常，死亡是要时刻准备好便也不会再有什么死后要弥补的事了。,-1,若ε❤з水
 9787801871527,我来过，我很乖,-1,Seashell这样啊
 9787801871527,读书日活动收到的第二本书。真是一个温暖的蓝色童话，和《coco》的感觉很像，即使是谈论死亡这样悲伤的话题，也在其中藏了甜味夹心。我们当然会好奇那些爱过的、恨过的人在面对我们的死亡时，会被逼问出怎样的真心，但事实是，我们即使面对这样的真心，也无能为力了。所以啊，生时尽力交付真情。,-1,Asymptotic
 9787801871527,在光合看完的。看完之后就不那么怕死了。,-1,BOSS米我要
 9787801871527,小学六年级。很温暖的小说,-1,吴明士
 9787506365437,好几次读了。我们来这世上一遭，当然不能只为了活着。要追求更长远的人生意义。但对于一些遇到点小挫折就悲伤难过，仿佛全世界只有他一个人运气不佳、波折坎坷的年轻人，实在很有必要看看《活着》。不是叫你来比谁惨的，而是叫你知道，大家都有不容易的时候，每个人这辈子都遭遇过许多苦难。你那点破事儿，根本不值一提！坚强些吧！好好活着！,-1,[已注销]
 9787506365437,余华笔下的精彩，是他没有废话。一个人为之一生的跌宕起伏，像是一艘破烂的小船挣扎在狂风暴雨的大海里，但这却是很多年以来中国农民的写照：隐忍。有庆之死让我难过了好一阵，二喜的哭又让我心里一凉，所有的悲剧并不是一个人的命不好，而是让人感受到“活着”本身就是一种力量，你以为是命运选择了你，但你能选择人生态度。,-1,Scorpio|千寻
 9787506365437,从凤霞难产而亡开始，眼泪止不住地掉，每每回忆时也免不了眼角的湿润。正如余华在序言中说到的，时间是最好的见证，时间造就了一切：苦难、喜悦、悲惨等。也是时间让我们看到魔力，看到活着的魔力。,-1,進撃のyuki
 9787506365437,好几次都想合上不看了，可还是整本读下来了。福贵是麻木的，也是乐观的。文字很质朴，就是太疼了。。,-1,[已注销]
 9787506365437,福 。贵,-1,一百七
 9787549633425,如同当初读完何伟《甲骨文》的震撼，《下沉年代》在结构上刷新我对非虚构文学的感受和定义：它不拘泥于单一事件，而是以全景小说的手法进行纪实创作，在宏大的结构下蕴含无数丰富的细节。这是一个好莱坞和迪斯尼外的美国，阅读过程反复想起万青歌词：“独脚大盗，百万富翁，摸爬滚打。”但它又不局限于美国，而是生动展示了一个国家的兴衰如何结结实实地落在每一个普通人的头上。,-1,B
 9787549633425,一部关于美国最近三四十年里的社会发展变迁历程的精彩非虚构文学作品。从1978年到2013年，作者在这三十五年间，选择多个关键时间节点，持续追踪与访谈分布在不同职业、年龄和教育背景的几位美国人的生活变化与其参与的美国历史变迁。借助于个体化的故事组合，作者巧妙地勾勒出去工业化、金融危机、阶层差距拉大、民粹主义抬头等对美国社会造成的巨大影响，这种既有整体关怀、又基于个体命运关注的写法，让人动容。尽管作者...,-1,江海一蓑翁
 9787549633425,非虚构笔法，写时代中人物之冲荡。,-1,鹿鸣之什
 9787549633425,读完了，确实是顶级媒体里顶级记者的水准。想象你在2008年报道次贷危机时认识了三个采访对象（我猜的）：一个是锈带城市摆脱了酗酒家庭从事公益的黑人女性，一个是在可持续发展能源领域挣扎的南方“红脖”的儿子，一个是在华尔街华盛顿浸泡多年却越来越疑虑建制的幕僚，你往前往后展开了他们的生命史，并把他们置于美国过去四十年的结构性变化当中，再加上一些名人的点缀，于是有了这本时代之作。,-1,杨潇
 9787549633425,这是我读过的最出色的历史、政治、社会、经济方面的书了，作者记录了十几位不同地位的美国人的几十年的生活，从这本书里能看到美国社会生活中的一切，能看到民主的缺陷，能看到人性，能看到人类贪婪的经济活动和永远无法平等的阶层分化，还可以看着美国思考中国自身，很多社会和民主上的问题美中都解决不了，甚至人类永远都无法得到理想的结局。译者知识和文笔造诣之高令人叹服，全文下来非常流畅，完全没有别扭之处，很多重要人物...,-1,Self
 9787549529322,希望这样打从心底有人情味的记者和主持人多一点,-1,小岩井
 9787549529322,我们面对同一个世界，却无法看见同一个世界。,-1,ʚ袖袖袖ɞ
 9787549529322,对柴姑娘了解不多，但是看之前就觉得她是那种特别“用力”的人，不是很喜欢。但看完这本书，还是忍不住推荐大家都来读一读。以这样的经济和时间成本获得这么大信息和情感含量的阅读交易确实很划算。,-1,Longz
 9787549529322,读这样的书还是需要感性天赋的，不感性难得读开。那种感触，怎么说呢，就像泪水消逝在雨中。,-1,小海
 9787549529322,看到后面觉得有一点滥情，有一点“过分有同情心”。不过我作为一个滥情的人，觉得一个控制不住想要滥情的人，其实挺可爱的嘛。,-1,玑衡
 9787542645715,......翻了一遍学到一个词”读鼻毛“ 哈哈哈！,-1,Alsoran
 9787542645715,比起男性简单粗暴的厌女来，女性自己的厌女影响力其实更严重。这方面不太赞同作者的观点，实际上现代女性的自我排除更多地是通过与男性视角同化、把自己作为独立于自身性别之外的审视者去评判其他女性而产生的认知错位，结果就是许多女性一边提倡着女权拒绝把自己当成他者，一边又不自觉地用男权标准把同性他者化（最典型的表现大概就是软妹控骑士病少女）。这一点和书里所说的恰恰相反，男性在嘲骂一个只靠脸和卖萌受到异性欢迎的...,-1,dormouse
 9787542645715,茅塞顿开。1）社会的性别秩序的构成并非“男-女”，而是“男-男-女”，即男性集团之内的homosocial（男性同性社会性欲望）构成了男性之间的纽带；而为了维系男性集团的主体性与优越性，需要将女性他者化，视作欲望的客体，加以蔑视，就是“厌女症”misogyny；为了保障男性集团的主体地位，还需清除同性恋homophobia。2)男性的主体化认同无法独立维系，必须依赖女性为性的客体，因此他们终生被围...,-1,赫恩曼尼
 9787542645715,男人通过与男人集团的同化而“成为男人”，而让女人“成为女人”的则是男人——男女自我认同的不对称。很多女性在自称女汉子、女爷们时，其实是带着一种“优越感”，通过将自己向男性气质靠拢以获得一种区别于“典型女性气质”的优越感，那就是继续着这种不对称。比起男性的“厌女”，女性的“厌女”仿佛更隐蔽，但也更具腐蚀性。重新审视成长过程中被同性长辈灌输的一些两性说法时，常常心里一惊。女性主义著作不是要拿来转而“厌...,-1,三白岛
 9787542645715,男人为什么结婚了还会嫖妓?老婆那么优秀为什么还会出轨?看了此书皆找到了答案。男人的世界离不开女人，反倒是女人早就开始构造无男人的世界了。如果你选择结婚，保持自我优秀美丽等等并不是维持婚姻的最重要问题，而是夫妻双方的相互尊敬与爱戴吧。可惜的是，没有厌女症的人类并不存在，能通过后天修养克服厌女症的男性也为数不多。世界恶意满满，看清恶意活下去，咬着牙，就是这样黑暗啊。,-1,姚墨芳
 9787020028115,剧透：女人都死了，男人都凑合活着,-1,周宗澍
 9787020028115,很遗憾这么多年的教育让我们生理上反感这些精彩的小说 蠢,-1,江凌云
 9787020028115,以前我总是怨念，老舍先生没能得到诺贝尔文学奖，不过自从莫言得了以后，我觉得老舍先生一点都不需要得！,-1,陶者无缰
 9787020028115,结尾很不让我满意，老舍为什么要最后批判一下个人主义？这和整本书完全不搭，在我看来祥子的蜕变并不是什么主义导致的。如此下层的没有智识的民众，怎么可能时时刻刻想着些主义？他的悲剧会发生在任何不公平的社会下，我更喜欢的是祥子内心情感的变化，尤其是他与虎妞之间爱恨交加的真实感。祥子的堕落也是人性屈服于强大的社会外力的表现，这其中的绝望感一直在我脑海中挥之不去。,-1,Paradox
 9787020028115,作者这个视角真的是奇怪，除了祥子之外没有任何人的视角，而且祥子的视角也是作者紧跟着，一方面头脑一根筋得可以，一方面又时刻有一些很文艺的感受。其他的车夫，虎妞，说白了，都是来毁祥子的，虎妞前后的动机，除了毁祥子之外，想不到其他解释。最重要的是祥子本身，这个人物本身简直就是不知道说什么好。最大的好处是文笔描绘很好，整本书倒像是一张张非常精致好看的素描的拼接。,-1,SWX
 9787532176953,这是编辑生涯做得最久的一本书，从2017年7月的动念、到今天的实体书上市。在这四年里，它持续输送给我热情、新知、力量，像一条纽带，把我和远方敬爱的师长、志同道合的伙伴紧紧联系在一起。从最初的想法、问题，到提纲、草稿，再到成为一本书、一个新的邀请，它呼唤着新的伙伴的加入，呼唤着另一本书——另一个新生命的到来。没有比这更幸福的。这本书，提供的方法，于我，就是关于如何把一个想法变成一本书。希望它可以被更...,-1,云淡风不清
 9787532176953,实在不知道怎么说这本书。今天丹妮突然把最早的聊天记录翻出来，竟然是四年前的七月此时，当时哪知道做一本书要这么久，每天都想着明天就要辞职出去搞创作，反倒是世界的苦闷和颠倒从那时就有苗头了。拿到书以后觉得陌生，自己的状态大概也彻底变了，尽管还是会抱怨，但比当时确信多了，知道既然选择了就只能硬着头皮往前走。所以在稿子最后一次修改时，在结尾加上一句话，对话的精神、带有反思的实践不应停止，我们所选择的生活与...,-1,57
 9787532176953,过了快一年了，出了《休战》的新闻，我想起一年前我给本书第一次点评封面差评，我在想真诚和演戏之间的界限，单向，你会一直保持真诚么？,-1,鲍勃新药
 9787532176953,看许知远对谈时以为项飚的温吞平和是治学需要养成的旁观者视角，看了这本发现他是真的缺乏社会良心和洞察力,-1,森林冰河
 9787532176953,读蒙田的时候，最好奇和疑惑的一点是，你的自我如何对他人有意义？蒙田一直在絮絮叨叨一些最私人的琐事，包括一些最微不足道的习惯，他怎么吃饭，他如何如厕。为什么我们都能读得如此津津有味，而不感到任何来自egoism的冒犯？多年之后，我慢慢明白，蒙田在叙述他自己的时候，叙述的是一个人，而不是在为这个人辩护。像看待他人一样公正、诚恳地看待自己。谈论这个人的优点，缺陷，不偏好，不夸耀，弄明白。毕竟对于这个自我...,-1,SWX
 9787553518510,略感失望的小册子，恰如作者挣扎的内心世界一般，我对如何评价这本书也很矛盾。一方面，欣赏作者的坦诚，对同性恋取向和童年经历的坦诚，但另一方面，那种跳出原生家庭阶层的优越感扑面而来。,-1,ytt-paradox
 9787553518510,个人阅读年度最佳。真正的反省道歉，不是空泛的姿态，而是细微记忆的解剖；不是对权势或主流的轻省顺从，而是对昔日鄙视的亲人、对被侮辱与被损害的同阶层的重新凝望，是以坦诚批评向萨特福柯布迪厄等精神偶像致敬；不是自我宽慰，而是不妄图就此解脱；不是洗白上岸，而是以向旧时空的回溯换来新生命的勇毅展开。借用文中萨特之言，“重要的不是我们将自己变成了什么，而是我们在改变自己时做了什么。”又或歌云“记忆无论再轻，轻...,-1,Sarcophagus
 9787553518510,一本诚实的自我解剖之书，将个人的羞耻感受（出于阶级、出于性向）作为一种社会性病症，来观察我们置身于其中的社会秩序和历史，以及早已高悬于个人命运之上的社会判决。而人生是一场改变自己的劳作，这个暴力的世界，永远随时会击败我们。,-1,牧羊的水鬼
 9787553518510,这本书太赞了...作者回忆了自己从小时候到离家的这段经历，用社会学的视角看待了教育、家庭、阶级、同性恋、政治等问题，在社会规则与社会秩序之下，作者一边在不断成为自己，一边在不断背离自己。如何与自己、家庭、社会达成和解?这样的问题太过于令人纠结。文本平实有力，富有张力，也有相当强的专业性。,-1,北方
 9787553518510,如此坦诚深刻的自述书，读来很有共鸣。沉入自己的记忆中，书写在自己阶级身份提升过程中的感受到的痛苦，以及羞耻。痛苦与羞耻，表面看来是自己个人选择的原因，深入剖析却能看到阶级在个人生命中起到的至关重要的作用。社会如此隐蔽巧妙地淘汰一个阶级的人，从而更加稳固上层的统治。而要跨越阶级，碰到的挫折、屈辱，是那些一生来就拥有的人无法想象的。,-1,邓安庆
 9787532774685,"内涵段子被封，抖音快手被整治，说明TG并没有向美丽新世界走的愿望，虽然整个世界的民主国家都在向美丽新世界发展。
在这里，康德主义哲学被彻底打破，人沦为了工具而不仅仅是目的。也许有些人认为美丽新世界的美好无比，但请不要想当然地把自己想象为优等阿尔法，如果你是埃普斯隆你会怎么想？",-1,一蓑烟雨
 9787532774685,"「但我喜歡那些麻煩。」
「我們不喜歡。」主宰者說道，「我們希望過得很舒適。」
「我不要舒適。我要上帝，我要詩歌，我要真正的危險，我要自由，我要美好，我要罪惡。」——對未來社會的「預言」真是真知灼見啊！可以和《1984》比肩的一本「反烏托邦」小說。",-1,信然
 9787532774685,抹杀个体，强化集体，阶级分明，娱乐至死，驱动巨大的机器运转。与众不同的人永远是孤独的,-1,小四郎
 9787532774685,2018.9.5 强制中小学生看cctv开学第一课、连续两天新闻联播超时放了35分钟的老大哥日记——中非合作地久天长、前天公司有一门培训，二十来个人围成一圈，好似书中的场景。真他娘的刺激，真他娘的刺激！,-1,适用一切
 9787532774685,《一九八四》的社会是个斯大林主义希特勒主义的夸大描写——完全通过惩罚和对惩罚的恐惧实时控制。而《美丽新世界》这是通过非暴力的身心控制、基因控制化和合乎要求的行为系统性强化来实现控制。我们的社会终将会从《一九八四》走向《美丽新世界》的梦魇。从一个极端到另一个极端，竟找不到中庸之道。,-1,克劳劳クロロ
 9787500627098,傍晚你坐在屋檐下，看着天慢慢地黑下去，寂寞而凄凉，感到自己的生命被剥夺了。当时我是个年轻人，但我害怕这样生活下去，衰老下去。在我看來，这是比死亡更可怕的事。,-1,猴皮筋
 9787500627098,爸爸说他看后觉得有几个问题：1文字太生硬，拗口，不优美；2作为一个知识分子，着眼点不够宽泛，没有通过思想内涵换起整个社会思考的宽宏气质。我看了一下还没能理解我爸说的。再接再厉吧~~,-1,Chandelier
 9787500627098,永远记得1997他离开了，永远记得他是作家，也是程序员。更永远记得他对我们说了那么多终生受用的话。那淡淡的失落，轻轻的唉息，怀才不遇的痛惋，如此的人生的苦楚，随还在我身边存在，我却只有更好的接受它，因为我的路还很长。谢谢你，王老师！,-1,伊卡洛斯
 9787500627098,我们是沉默的大多数，或在内心挣扎，或在脸上写满愤怒，然而结局终究是平庸与顺从。,-1,墨梓
 9787500627098,今天看来王小波的思想有些值得商榷，语言或许有些不必要的粗糙，但我感激这位老师在我塑造价值观的阶段告诉我教育的话语也许是错的，这让我受益终生，至今还记得那种智识的碾压下暴露的道德的促狭，见识的贫乏和逻辑的混乱，我愿把我的师承献给他。王小波是一个有趣而正常的人。,-1,大眼狗
 9787020090297,天地不仁，以万物为刍狗,-1,天海太阳
 9787020090297,那么问题来了，黑娃看到人们舔酸奶盖子那样子，还会不会感到恶心…？正在舔盖子的我不禁怀疑起自己的形象,-1,野喵
 9787020090297,我来浓缩一下这本厚厚的书---在历史的车轮面前，我们都是螳臂当车的歹徒。,-1,极光隐™
 9787020090297,有两个问题比较疑惑：1、第二十五章白嘉轩发现白吴氏仙草得了瘟疫，呜哇一声哭了出来，“仙草自进这个屋院以来，还没见过丈夫哭泣时会是什么样子，这是头一回”，这似乎与第二十章内容矛盾。在第二十章（亦即故事稍早的时候），鹿三承认自己杀死了田小娥，白嘉轩叫鹿三呷酒，“突然涕泪俱下”，“仙草跟丈夫半辈子了也很难见到丈夫有一次忧惧一次惶惑，更不要说放声痛哭了”。可见仙草得瘟疫时见到丈夫哭并非头一回（小说明言白嘉...,-1,赵澍昌
 9787020090297,觉得很好，反倒不知道该说什么,-1,haifenger
 9787308197380,这么多年大陆终于引进了，上一版还是台版。腰封很没节操，估计能骗到不少想看“女权宣言”的人，实际上这是一本学术书籍。作者把女权主义解放理论分为三个方向：1.社会主义妇女解放论2.激进女权主义3.马克思主义女权主义。里面有一段观点我非常赞同：“男性的背叛”应当有必然的理由，如果不能阐明这一问题，而仅仅享受资产阶级自由主义的理想的话，那么就只能沦落于强烈要求“公正”的实现，或是向既得利益者乞求“施舍”。...,-1,Morgan
 9787308197380,这都能赖？,-1,羊肉烤黄皮子
 9787308197380,我现在的心情宛如第一次读到《资本论》的19世纪工人。,-1,LilyLindbergh
 9787308197380,,-1,徐懋恭
 9787308197380,引进的太晚了。 有那种恶意打分侮辱女权的人也很正常，女性崛起本来就是一场斗争。  ,-1,银色电子羊
 9787208062153,大学里该读却没有读的书。看过之后，觉得正如作者所说，有些随意。,-1,绘里
 9787208062153,我抽风半夜给老师发短信说应该要求所有同学看这本书,-1,噢还有
 9787208062153,印象最深的点在于：作者声称男女只是为了共同的事业在一起，同性之间才是真爱……我越来越像跟熊猫共度余生了怎么办？,-1,山风雀
 9787208062153,不以爱情为基础的中国婚姻才能天长地久。,-1,朱小诺
 9787208062153,没读懂 但是读懂的人 都说好 以后慢慢再细读,-1,[已注销]
 9787506365697,前半段眼泪一把一把的…后半段就像在看故事会……,-1,岐羊
 9787506365697,后半部有点玩脱。。。,-1,陈小Ming
 9787506365697,数度难受得落泪 一是文宋凡平被红卫兵活活打死 二是孙伟被强制剃头时被刀割死 三是历经万难与失望回到家乡却迎来绝望的宋钢之死……尤其是宋凡平被打死那一段短短的篇幅 我硬是花了好几天才完成。就我而言 『兄弟』超越了『活着』与『许三观』。,-1,sycamoretrees
 9787506365697,我可以说这本书烂尾了吗…选取了中国两个典型的时代，像是无穷尽过度消费一样，塑造了两个典型人物，李光头还算丰满，宋钢就是个肤浅的对比傀儡？时代的洪流，变化之剧烈，真的是在人们心中留下了深深的烙印，作家们的目光盯住不放，何尝不是市场作祟。想用大喜大悲的方式赚足眼泪笑声莫不显得窘迫？,-1,牛牛爷
 9787506365697,“这么多年下来，生活压得他喘不过气来，他不读书不读报，如今突然发现自己连信都不会写了。 ”,-1,幼稚园新童鞋
 9787213095474,日本的昨天就是我们的今天，白领们之所以成为新型穷人，往往都是陷入了成为中产阶级的消费主义陷阱而不自知。“为什么人们不顾自己的偿还能力，也要从信贷公司借贷，或是用信用卡购物呢？这绝不仅仅是表面上的虚荣心在作怪，而是出于一种人们在苦闷中试图证明自己的心理，证明自己能够融入这个社会，证明自己没有落后，证明自己不低人一等……”,-1,李小丢
 9787213095474,正是这个以企业为中心的社会，将激烈的竞争和高度的紧张状态强加给每一个成员。土地与房价导致的“泡沫经济”，少数资产家把持着一路狂涨的土地，贪得无厌地增殖手中的资产，导致贫富差距越拉越大。一个人从根本上赖以生存的最终手段，技术、技能、知识、判断能力，也许一夜之间就会被彻底推翻。现代人心中的这种不安，都在日渐膨胀。,-1,陈小憨˙Ꙫ˙
